Invoice_ID,Branch,City,customer_type,gender_customer,product_line,unit_cost,quantity,5pct_markup,revenue,date,time,payment_method,cogs,gm_pct,gross_income,rating
189-55-2313,C,Naypyitaw,NORMAL,Female,fashion accessories,62.18,10.0,31.09,652.89,1/31/2019,10:33,ewallet,621.8,4.761904762,31.09,6.0
377-79-7592,C,naypyitaw,Member,Female,Electronic Accessories,44.84,9.0,20.178,423.738,1/14/2019,14:00,Credit card,403.56,4.761904762,20.178,7.5
201-86-2184,b, mandalay,member,FEMALE,Electronic accessories,,7.0,9.191,193.011,02/02/19,19:40,Cash,183.82,4.761904762,9.191,9.9
484-22-8230,c,naypyitaw,Member,Female,Fashion accessories,51.89,7.0,18.1615,381.3915,01/08/19,20:08,,363.23,4.761904762,18.1615,4.5
531-56-4728,A,  Yangon,Normal,male,HOME AND LIFESTYLE,80.08,3.0,12.012,252.252,02/11/19,15:29,Cash,240.24,4.761904762,12.012,5.4
880-35-0356,A,Yangon,Member,Female,sports and travel,75.2,3.0,11.28,236.88,02/05/19,11:51,ewallet,225.6,4.761904762,11.28,4.8
885-56-0389,C,NAYPYITAW,Member,Male,Fashion accessories,52.35,1.0,2.6175,54.9675,02/12/19,17:49,cash,52.35,4.761904762,2.6175,4.0
134-75-2619,A,Yangon,  Member ,MALE,ELECTRONIC ACCESSORIES,19.32,7.0,6.762,142.002,3/25/2019,18:51,  CASH  ,135.24,4.761904762,6.762,6.9
775-72-1988,B,mandalay,NORMAL,Male,Home and lifestyle,73.28,5.0,18.32,384.72,1/24/2019,15:05,Ewallet,366.4,4.761904762,18.32,8.4
166-19-2553,A,  Yangon  ,Member,MALE,Sports and travel,89.06,6.0,26.718,561.078,1/18/2019,17:26,Cash,534.36,4.761904762,26.718,9.9
857-67-9057,b,MANDALAY,Normal,Male,Electronic accessories,22.95,10.0,11.475,240.975,02/06/19,19:20,Ewallet,229.5,4.761904762,11.475,8.2
361-59-0574,B,Mandalay,   MEMBER  ,Male,Sports and travel,90.53,8.0,36.212,760.452,3/15/2019,14:48,   Credit Card,724.24,4.761904762,36.212,6.5
466-61-5506,B,   mandalay,member,,Electronic Accessories,90.7,6.0,27.21,571.41,2/26/2019,10:52,CASH,544.2,4.761904762,27.21,5.3
541-89-9860,C, Naypyitaw,Member,Female,Fashion accessories,80.48,3.0,12.072,253.512,2/15/2019,12:31,CASH,241.44,4.761904762,12.072,8.1
156-95-3964,A,Yangon,Normal,,food and beverages,55.39,4.0,11.078,232.638,3/25/2019,15:19,EWALLET,221.56,4.761904762,11.078,8.0
142-63-6033,B,Mandalay,  NORMAL  ,Male,Home and lifestyle,92.36,5.0,23.09,484.89,3/20/2019,19:17, Ewallet ,461.8,4.761904762,23.09,4.9
756-01-7507,C,Naypyitaw,NORMAL,Female,Health and beauty,20.38,5.0,5.095,106.995,1/22/2019,18:56,cash,101.9,4.761904762,5.095,6.0
262-47-2794,B,Mandalay,  member  ,Male,Home and lifestyle,71.86,8.0,28.744,,03/06/19,15:07,credit card,574.88,4.761904762,28.744,10.5
735-06-4124,C,naypyitaw,normal,Male,Food and beverages,48.61,1.0,2.4305,51.0405,2/25/2019,15:31,Cash,48.61,4.761904762,2.4305,4.4
296-11-7041,B,MANDALAY,Member,Female,HEALTH AND BEAUTY,27.07,1.0,1.3535,28.4235,01/12/19,20:07,Credit card,27.07,4.761904762,1.3535,5.3
605-72-4132,C,Naypyitaw,normal,Female,Food and beverages,94.47,8.0,37.788,793.548,2/27/2019,15:12,Cash,755.76,4.761904762,37.788,9.1
435-13-4908,a,yangon,MEMBER,male,Fashion accessories,86.68,8.0,34.672,728.112,1/24/2019,18:04,Credit card,693.44,4.761904762,34.672,7.2
827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.09,9.0,44.1405,926.9505,2/17/2019,19:41,Cash,882.81,4.761904762,44.1405,9.3
228-96-1411,C,naypyitaw,Member,Female,Food and beverages,98.7,8.0,39.48,829.08,03/04/19,20:39,Cash,789.6,4.761904762,39.48,7.6
556-41-6224,C,NAYPYITAW,   normal,Male,HEALTH AND BEAUTY,33.64,8.0,13.456,282.576,2/15/2019,17:10,CREDIT CARD,269.12,4.761904762,13.456,9.3
590-83-4591,B,Mandalay,MEMBER,male,electronic accessories,87.45,6.0,26.235,550.935,2/17/2019,14:40,credit card,524.7,4.761904762,26.235,8.8
339-96-8318,B,  Mandalay  ,Member,Male,Fashion accessories,81.31,7.0,28.4585,597.6285,03/01/19,19:49, ewallet  ,569.17,4.761904762,28.4585,6.3
181-94-6432,C,  Naypyitaw,Member,Male,FASHION ACCESSORIES,69.33,2.0,6.933,145.593,02/05/19,19:05,  Ewallet ,138.66,4.761904762,6.933,9.7
182-88-2763,B,MANDALAY,Member,Male,food and beverages,79.91,3.0,11.9865,251.7165,3/20/2019,19:28,Credit Card,239.73,4.761904762,11.9865,5.0
651-88-7328,A,yangon,Normal,female,fashion accessories,65.74,9.0,29.583,621.243,01/01/19,13:55,cash,591.66,4.761904762,29.583,7.7
366-43-6862,B,  MANDALAY  ,Normal,Male,ELECTRONIC ACCESSORIES,52.89,4.0,10.578,222.138,3/25/2019,16:32,Ewallet,211.56,4.761904762,10.578,6.7
750-67-8428,A,yangon,Member,FEMALE,Health and beauty,74.69,7.0,26.1415,548.9715,01/05/19,13:08,Ewallet,522.83,4.761904762,26.1415,9.1
598-47-9715,C,  naypyitaw,  Normal,Male,Electronic accessories,84.07,4.0,16.814,353.094,03/07/19,16:54,Ewallet,336.28,4.761904762,16.814,4.4
428-83-5800,C,  Naypyitaw  ,Member,FEMALE,Food and beverages,21.08,3.0,3.162,66.402,02/09/19,10:25,Cash,63.24,4.761904762,3.162,7.3
137-63-5492,c,Naypyitaw, Normal,male,Electronic accessories,58.76,10.0,29.38,616.98,1/29/2019,14:26,Ewallet,587.6,4.761904762,29.38,9.0
239-48-4278,A,YANGON, Member  ,Male,Food and beverages,10.13,7.0,3.5455,74.4555,03/10/19,19:35,Ewallet,70.91,4.761904762,3.5455,8.3
289-15-7034,A,Yangon,Member,Male,Sports and travel,82.33,4.0,16.466,345.786,01/11/19,10:37, credit card ,329.32,4.761904762,16.466,7.5
343-75-9322,b,Mandalay,MEMBER,Female,Sports and travel,11.85,8.0,4.74,99.54,01/09/19,16:34, CASH ,94.8,4.761904762,4.74,4.1
452-04-8808,B, Mandalay  ,Normal,male,Electronic accessories,87.08,7.0,30.478,640.038,1/26/2019,15:17,Cash,609.56,4.761904762,30.478,5.5
324-92-3863,A,Yangon,Member,MALE,Electronic accessories,20.89,2.0,2.089,43.869,02/05/19,18:45,Cash,41.78,4.761904762,2.089,9.8
733-33-4967,c,Naypyitaw,Normal,Male,Electronic accessories,20.85,8.0,8.34,175.14,03/03/19,19:17,CASH,166.8,4.761904762,8.34,6.3
668-90-8900,a,Yangon,Normal,Female,Home And Lifestyle,93.69,7.0,32.7915,688.6215,03/10/19,18:44,  Credit card ,655.83,4.761904762,32.7915,4.5
779-42-2410,B,Mandalay,Member,Male,FOOD AND BEVERAGES,57.74,3.0,8.661,181.881,2/20/2019,13:06,Ewallet,173.22,4.761904762,8.661,7.7
731-14-2199,A,Yangon,member,Female,Home and lifestyle,35.54,10.0,17.77,373.17,01/04/19,13:34,ewallet,355.4,4.761904762,17.77,7.0
427-45-9297,B,MANDALAY,Member,Female,Home and lifestyle,40.73,7.0,14.2555,299.3655,03/12/19,11:01,Ewallet,285.11,4.761904762,14.2555,5.4
500-02-2261,c, Naypyitaw  ,Normal,female,Food and beverages,57.29,6.0,17.187,360.927,3/21/2019,17:04,   EWALLET ,343.74,4.761904762,17.187,5.9
565-80-5980,C,Naypyitaw,Member,FEMALE,Home and lifestyle,47.38,4.0,9.476,198.996,1/23/2019,10:25,Cash,189.52,4.761904762,9.476,7.1
156-20-0370,b,Mandalay,normal,FEMALE,Electronic accessories,25.45,1.0,1.2725,26.7225,03/10/19,18:10,Credit card,25.45,4.761904762,1.2725,5.1
434-83-9547,C,Naypyitaw,member,Male,Food and beverages,38.47,8.0,15.388,323.148,1/23/2019,11:51, Cash ,307.76,4.761904762,15.388,7.7
462-67-9126,a,YANGON,Normal,male,,73.22,6.0,21.966,461.286,1/21/2019,17:44,CASH,439.32,4.761904762,21.966,7.2
477-24-6490,B,MANDALAY,NORMAL,Female,Health and beauty,99.71,6.0,29.913,628.173,2/26/2019,16:52,Ewallet,598.26,4.761904762,29.913,7.9
794-42-3736,B,  Mandalay,Normal,MALE,Food and beverages,33.33,2.0,3.333,69.993,1/26/2019,14:41,Credit card,66.66,4.761904762,3.333,6.4
382-03-4532,A,Yangon,Member,female,Health and beauty,18.33,1.0,0.9165,19.2465,02/02/19,18:50,CASH,18.33,4.761904762,0.9165,4.3
558-80-4082,c,Naypyitaw,Normal,Male,Electronic accessories,27.85,7.0,9.7475,204.6975,3/14/2019,17:20,Ewallet,194.95,4.761904762,9.7475,6.0
802-70-5316,A,YANGON,Member,FEMALE,Sports and travel,92.13,6.0,27.639,580.419,03/06/19,20:34,CASH,552.78,4.761904762,27.639,8.3
446-47-6729,C, naypyitaw,NORMAL,Male,Fashion Accessories,,2.0,9.982,209.622,01/02/19,18:09,Credit card,199.64,4.761904762,9.982,6.7
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4.0,6.35,133.35,02/08/19,15:26,Cash,127.0,4.761904762,6.35,8.6
815-11-1168,A,yangon,Member,MALE,Food and beverages,99.78,5.0,24.945,523.845,03/09/19,19:09,  CASH ,498.9,4.761904762,24.945,5.4
239-10-7476,A,Yangon,NORMAL,Female,home and lifestyle,77.95,6.0,23.385,491.085,1/21/2019,16:37,ewallet,467.7,4.761904762,23.385,8.0
725-54-0677,C,NAYPYITAW,Member,Male,health and beauty,85.6,7.0,29.96,629.16,03/02/19,13:50,cash,599.2,4.761904762,29.96,5.3
687-15-1097,C,NAYPYITAW,MEMBER,Female,Health and beauty,21.12,2.0,2.112,44.352,01/03/19,19:17,Cash,42.24,4.761904762,2.112,9.7
408-66-6712,c,Naypyitaw,Member,Female,health and beauty,47.71,6.0,14.313,unknown,2/16/2019,14:19,Ewallet,286.26,4.761904762,14.313,4.4
597-78-7908,c,naypyitaw,Normal,Male,Fashion accessories,90.22,3.0,13.533,284.193,2/18/2019,19:39,Cash,270.66,4.761904762,13.533,6.2
744-09-5786,B,Mandalay,Normal,MALE,Electronic accessories,22.01,6.0,6.603,138.663,01/02/19,18:50,CASH,132.06,4.761904762,6.603,7.6
548-46-9322,B,MANDALAY,  Normal  ,Male,food and beverages,39.9,10.0,19.95,418.95,2/20/2019,15:24,Credit card,399.0,4.761904762,19.95,5.9
145-94-9061,B,MANDALAY,Normal,Female,Food And Beverages,88.36,5.0,22.09,463.89,1/25/2019,19:48,Cash,441.8,4.761904762,22.09,9.6
695-28-6250,A,yangon,Normal,Female,Sports and travel,43.06,5.0,10.765,226.065,02/04/19,16:38,ewallet,215.3,4.761904762,10.765,7.7
641-43-2399,B,mandalay,normal,Male,HOME AND LIFESTYLE,25.55,4.0,5.11,107.31,1/26/2019,20:23,Ewallet,102.2,4.761904762,5.11,5.7
325-77-6186,A,  yangon  ,Member,Female,HOME AND LIFESTYLE,90.65,10.0,45.325,951.825,03/08/19,10:53,,906.5,4.761904762,45.325,7.3
518-17-2983,A,Yangon,Normal,Female,fashion accessories,48.63,4.0,9.726,204.246,02/04/19,15:44,,194.52,4.761904762,9.726,7.6
764-44-8999,b,MANDALAY,NORMAL,Female,HEALTH AND BEAUTY,14.76,2.0,1.476,null,2/18/2019,14:42,ewallet,29.52,4.761904762,1.476,4.3
105-31-1824,A,YANGON,member,Male,SPORTS AND TRAVEL,69.52,7.0,24.332,510.972,02/01/19,15:10,CREDIT CARD,486.64,4.761904762,24.332,8.5
719-89-8991,a,Yangon,MEMBER,FEMALE,Sports and travel,91.41,5.0,22.8525,479.9025,2/25/2019,16:03,EWALLET,457.05,4.761904762,22.8525,7.1
731-81-9469,C,Naypyitaw,Member,Female,SPORTS AND TRAVEL,89.8,10.0,44.9,942.9,1/23/2019,13:00,CREDIT CARD,898.0,4.761904762,44.9,5.4
608-27-6295,B,  MANDALAY ,Member,MALE,Electronic accessories,52.89,6.0,15.867,333.207,1/19/2019,17:34,credit card,317.34,4.761904762,15.867,9.8
355-53-5943,A,Yangon,MEMBER,Female,electronic accessories,68.84,6.0,20.652,433.692,2/25/2019,14:36,,413.04,4.761904762,20.652,5.8
787-87-2010,A,Yangon,Member,Male,health and beauty,55.5,4.0,11.1,233.1,1/20/2019,15:48,Credit card,222.0,4.761904762,11.1,6.6
600-38-9738,C,naypyitaw,   Member  ,male,Sports and travel,71.92,5.0,17.98,377.58,1/17/2019,15:05,CREDIT CARD,359.6,4.761904762,17.98,4.3
648-94-3045,C,  Naypyitaw ,Normal,Male,Health and beauty,58.95,10.0,29.475,618.975,02/07/19,14:27,   ewallet  ,589.5,4.761904762,29.475,8.1
841-35-6630,C,Naypyitaw,Normal,Female,,75.91,6.0,22.773,478.233,03/09/19,18:21,CASH,455.46,4.761904762,22.773,8.7
268-20-3585,C,Naypyitaw,NORMAL,Female,Health and beauty,13.85,9.0,6.2325,130.8825,02/04/19,12:50,ewallet,124.65,4.761904762,6.2325,6.0
242-11-3142,B,mandalay,MEMBER,Male,Fashion accessories,83.77,2.0,8.377,175.917,2/24/2019,19:57,Cash,167.54,4.761904762,8.377,4.6
346-84-3103,B,MANDALAY,member,female,Electronic accessories,13.22,,3.305,69.405,03/02/19,19:26,,66.1,4.761904762,3.305,4.3
458-41-1477,C,NAYPYITAW,NORMAL,female,Health and beauty,46.26,6.0,13.878,291.438,03/08/19,17:11,CREDIT CARD,277.56,4.761904762,13.878,9.5
276-75-6884,A,YANGON,Normal,female,Health and beauty,68.71,3.0,10.3065,216.4365,03/04/19,10:05,Cash,206.13,4.761904762,10.3065,8.7
157-13-5295,A,  Yangon ,Member,male,,51.94,10.0,25.97,545.37,03/09/19,18:24,  Ewallet,519.4,4.761904762,25.97,6.5
239-36-3640,B,  Mandalay ,Normal,Male,ELECTRONIC ACCESSORIES,45.35,6.0,13.605,285.705,1/31/2019,13:44,ewallet,272.1,4.761904762,13.605,
891-58-8335,b, Mandalay  ,MEMBER,FEMALE,,29.61,7.0,10.3635,217.6335,03/11/19,15:53,CASH,207.27,4.761904762,10.3635,6.5
173-57-2300,c,Naypyitaw, member ,Male,Sports And Travel,72.88,2.0,7.288,153.048,3/13/2019,12:51,Cash,145.76,4.761904762,7.288,6.1
695-51-0018,B,Mandalay,NORMAL,Female,SPORTS AND TRAVEL,34.84,4.0,6.968,146.328,02/10/19,18:36,CASH,139.36,4.761904762,6.968,7.4
787-87-2010,a,Yangon,Member,Male,health and beauty,55.5,4.0,11.1,233.1,1/20/2019,15:48,CREDIT CARD,222.0,4.761904762,11.1,6.6
533-33-5337,B,Mandalay,Normal,Male,Electronic accessories,79.39,10.0,39.695,833.595,02/07/19,20:24,Cash,793.9,4.761904762,39.695,6.2
510-79-0415,b, Mandalay,Member,Female,sports and travel,23.08,6.0,6.924,145.404,1/24/2019,19:20,Ewallet,138.48,4.761904762,6.924,4.9
271-88-8734,C,naypyitaw,member,female,fashion accessories,97.21,10.0,48.605,1020.705,02/08/19,13:00,Credit card,972.1,4.761904762,48.605,8.7
895-66-0685,B,mandalay,MEMBER,Male,food and beverages,18.08,3.0,2.712,56.952,03/05/19,19:46,ewallet,54.24,4.761904762,2.712,8.0
554-53-8700,C,NAYPYITAW,Member,Male,Home and lifestyle,56.11,2.0,5.611,117.831,02/02/19,10:11,Cash,112.22,4.761904762,5.611,6.3
364-33-8584,B,Mandalay,MEMBER,female,Food and beverages,17.63,5.0,4.4075,92.5575,03/08/19,15:27,   Cash,88.15,4.761904762,4.4075,8.5
588-01-7461,C,Naypyitaw,normal,female,food and beverages,33.98,9.0,15.291,321.111,3/24/2019,10:43,Cash,305.82,4.761904762,15.291,4.2
327-40-9673,B,MANDALAY,member,Male,SPORTS AND TRAVEL,72.6,6.0,21.78,457.38,1/13/2019,19:51,,435.6,4.761904762,21.78,6.9
106-35-6779,A,yangon,  member ,Male,home and lifestyle,44.34,2.0,4.434,93.114,3/27/2019,11:26,CASH,88.68,4.761904762,4.434,5.8
449-27-2918,b,mandalay,Member,Female,Sports And Travel,39.12,1.0,1.956,41.076,3/26/2019,11:02,CREDIT CARD,39.12,4.761904762,1.956,9.6
471-06-8611,C,Naypyitaw,Normal,FEMALE,Food And Beverages,52.42,1.0,2.621,55.041,02/06/19,10:22,credit card,52.42,4.761904762,2.621,6.3
227-50-3718,A,   Yangon  ,  Normal  ,Male,Health and beauty,14.62,5.0,3.655,76.755,03/04/19,12:23,Cash,73.1,4.761904762,3.655,4.4
699-88-1972,B,mandalay,Normal,Male,Health and beauty,99.16,8.0,39.664,832.944,1/28/2019,17:47,credit card,793.28,4.761904762,39.664,4.2
751-69-0068,C,Naypyitaw,   NORMAL  ,MALE,Sports and travel,99.24,9.0,44.658,937.818,3/19/2019,19:09,EWALLET,893.16,4.761904762,44.658,9.0
549-59-1358,a,yangon,   Member ,Male,SPORTS AND TRAVEL,88.63,3.0,13.2945,279.1845,03/02/19,17:36,Ewallet,265.89,4.761904762,13.2945,6.0
565-91-4567,B,  Mandalay  ,Normal,Male,Health and beauty,10.75,8.0,4.3,90.3,3/15/2019,14:38,  Ewallet,86.0,4.761904762,4.3,6.2
437-53-3084,B,Mandalay, NORMAL  ,Male,FASHION ACCESSORIES,99.89,2.0,9.989,209.769,2/26/2019,11:48,Ewallet,199.78,4.761904762,9.989,7.1
222-42-0244,b,Mandalay,member,Female,Health and beauty,,9.0,32.4495,681.4395,1/28/2019,13:53,Credit card,648.99,4.761904762,32.4495,7.7
809-46-1866,A,YANGON,normal,Male,health and beauty,58.15,4.0,11.63,244.23,1/23/2019,17:44,CASH,232.6,4.761904762,11.63,8.4
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9.0,39.7125,833.9625,2/15/2019,20:51,  Credit card  ,794.25,4.761904762,39.7125,7.6
172-42-8274,B,MANDALAY, Normal  ,Female,Electronic accessories,38.27,2.0,3.827,80.367,03/02/19,18:18,credit card,76.54,4.761904762,3.827,5.8
633-09-3463,C,naypyitaw,Normal,Female,electronic accessories,47.65,3.0,7.1475,150.0975,3/28/2019,12:58,Credit Card,142.95,4.761904762,7.1475,9.5
162-48-8011,a,Yangon,Member,Female,Food and beverages,44.59,5.0,11.1475,234.0975,02/10/19,15:10,Cash,222.95,4.761904762,11.1475,8.5
153-58-4872,c,Naypyitaw,member,Female,Food And Beverages,74.89,4.0,14.978,314.538,03/01/19,15:32,EWALLET,299.56,4.761904762,14.978,4.2
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6.0,26.244,551.124,02/01/19,18:43,Ewallet,524.88,4.761904762,26.244,5.1
602-16-6955,B,Mandalay, NORMAL ,Female,SPORTS AND TRAVEL,76.6,10.0,38.3,804.3,1/24/2019,18:10,Ewallet,766.0,4.761904762,38.3,6.0
322-02-2271,B,Mandalay,NORMAL,Female,Sports and travel,42.97,3.0,6.4455,135.3555,02/03/19,11:46,Cash,128.91,4.761904762,6.4455,9.3
364-34-2972,C,NAYPYITAW,Member,MALE,Electronic accessories,96.82,3.0,14.523,304.983,3/30/2019,20:37,Cash,290.46,4.761904762,14.523,6.7
154-74-7179,B,mandalay,normal,MALE,Sports and travel,54.45,1.0,2.7225,57.1725,2/26/2019,19:24,Ewallet,54.45,4.761904762,2.7225,7.9
200-40-6154,b,   MANDALAY,Member,male,Home and lifestyle,65.91,6.0,19.773,415.233,02/09/19,11:45,Cash,395.46,4.761904762,19.773,5.7
451-73-2711,C, Naypyitaw,Normal,MALE,Food and beverages,84.83,1.0,4.2415,89.0715,1/14/2019,15:20,Ewallet,84.83,4.761904762,4.2415,8.8
183-21-3799,C,Naypyitaw,normal,FEMALE,Electronic accessories,77.63,9.0,34.9335,733.6035,2/19/2019,15:14,Ewallet,698.67,4.761904762,34.9335,7.2
301-11-9629,A,YANGON,Normal,female,SPORTS AND TRAVEL,19.1,7.0,6.685,140.385,1/15/2019,10:43,cash,133.7,4.761904762,6.685,9.7
726-27-2396,A,Yangon,normal,Female,Health and beauty,77.5,5.0,19.375,406.875,1/24/2019,20:36,EWALLET,387.5,4.761904762,19.375,4.3
343-87-0864,c,Naypyitaw,Member,Male,health and beauty,75.88,1.0,3.794,79.674,01/03/19,10:30,CREDIT CARD,75.88,4.761904762,3.794,7.1
632-32-4574,B,Mandalay,Normal,Male,Sports and travel,75.92,8.0,30.368,637.728,3/20/2019,14:14,CASH,607.36,4.761904762,30.368,5.5
329-62-1586,A,Yangon,normal,MALE,food and beverages,54.67,3.0,8.2005,172.2105,1/21/2019,18:00,Credit card,164.01,4.761904762,8.2005,8.6
457-13-1708,B,MANDALAY,   Member ,MALE,,65.23,10.0,32.615,684.915,01/08/19,19:07,Credit card,652.3,4.761904762,32.615,5.2
609-81-8548,A,Yangon,MEMBER,Female,Home and lifestyle,37.44,6.0,11.232,235.872,02/06/19,13:55,Credit Card,224.64,4.761904762,11.232,5.9
585-11-6748,b,Mandalay,Member,male,SPORTS AND TRAVEL,96.8,3.0,14.52,304.92,3/15/2019,13:05,CASH,290.4,4.761904762,14.52,5.3
575-67-1508,A,Yangon,Normal,Male,Electronic accessories,38.6,1.0,1.93,40.53,1/29/2019,11:26, Ewallet,38.6,4.761904762,1.93,6.7
468-88-0009,a,Yangon,member,male,Home and lifestyle,65.94,4.0,13.188,276.948,3/24/2019,10:29, CASH  ,263.76,4.761904762,13.188,
787-56-0757,C,naypyitaw,Member,Female,Food and beverages,80.36,4.0,16.072,337.512,2/23/2019,18:45,credit card,321.44,4.761904762,16.072,8.3
803-83-5989,C,NAYPYITAW, NORMAL ,Male,Home and lifestyle,55.73,6.0,16.719,351.099,2/24/2019,10:55,   ewallet  ,334.38,4.761904762,16.719,7.0
305-18-3552,B,Mandalay, member  ,Male,Home and lifestyle,60.38,10.0,30.19,633.99,02/12/19,16:19,cash,603.8,4.761904762,30.19,-1.0
126-54-1082,A, yangon,Member,Female,HOME AND LIFESTYLE,21.54,9.0,9.693,203.553,01/07/19,11:44,  Credit card  ,193.86,4.761904762,9.693,8.8
498-41-1961,B, Mandalay  ,Normal,male,Health And Beauty,66.68,5.0,16.67,350.07,2/20/2019,18:01,Cash,333.4,4.761904762,16.67,7.6
612-36-5536,A,Yangon,Member,Male,Food and beverages,80.96,8.0,32.384,680.064,2/17/2019,11:12,  Credit Card ,647.68,4.761904762,32.384,7.4
320-49-6392,C,naypyitaw,normal,female,ELECTRONIC ACCESSORIES,30.24,1.0,1.512,31.752,03/04/19,15:44,CASH,30.24,4.761904762,1.512,8.4
277-35-5865,C,NAYPYITAW,member,Female,food and beverages,98.97,9.0,44.5365,935.2665,03/09/19,11:23,CASH,890.73,4.761904762,44.5365,6.7
537-72-0426,C,NAYPYITAW,member,Male,Fashion Accessories,70.99,10.0,35.495,745.395,3/20/2019,16:28,Cash,709.9,4.761904762,35.495,5.7
365-64-0515,A,Yangon,  Normal,Female,Electronic accessories,46.95,5.0,11.7375,246.4875,02/12/19,10:25,  EWALLET,234.75,4.761904762,11.7375,7.1
851-28-6367,A,yangon,MEMBER,Male,Sports and travel,15.5,10.0,7.75,162.75,3/23/2019,10:55,EWALLET,155.0,4.761904762,7.75,8.0
613-59-9758,C,Naypyitaw,   Normal,FEMALE,sports and travel,14.36,10.0,7.18,150.78,1/27/2019,14:28,Cash,143.6,4.761904762,7.18,5.4
339-38-9982,B,Mandalay,MEMBER,male,fashion accessories,59.86,2.0,5.986,125.706,1/13/2019,14:55,EWALLET,119.72,4.761904762,5.986,11.0
131-15-8856,c,NAYPYITAW, member,Female,Food And Beverages,,8.0,29.008,609.168,3/30/2019,19:26,credit card,580.16,4.761904762,29.008,4.0
279-62-1445,C,Naypyitaw,member,Female,Fashion accessories,12.54,1.0,0.627,13.167,2/21/2019,12:38,,12.54,4.761904762,0.627,8.2
334-64-2006,A,Yangon,member,Female,Home and lifestyle,70.32,2.0,7.032,147.672,3/24/2019,14:22,Ewallet,140.64,4.761904762,7.032,9.6
593-14-4239,B,Mandalay,Normal,Female,Home And Lifestyle,95.46,8.0,38.184,801.864,03/05/19,19:40,Ewallet,763.68,4.761904762,38.184,4.7
834-45-5519,B, MANDALAY,Normal,FEMALE,ELECTRONIC ACCESSORIES,43.0,4.0,8.6,180.6,1/31/2019,20:48,Ewallet,172.0,4.761904762,8.6,7.6
834-83-1826,B,Mandalay,Member,Female,,82.04,5.0,20.51,430.71,2/25/2019,17:16,Credit card,410.2,4.761904762,20.51,7.6
709-58-4068,B,Mandalay,NORMAL,female,fashion accessories,41.09,10.0,20.545,431.445,2/28/2019,14:42,Cash,410.9,4.761904762,20.545,7.3
878-30-2331,C,naypyitaw,Member,Female,Sports and travel,54.55,10.0,27.275,572.775,03/02/19,11:22,credit card,545.5,4.761904762,27.275,7.1
243-55-8457,A,  Yangon  ,Normal,Female,Food and beverages,74.44,10.0,37.22,781.62,2/27/2019,11:40,EWALLET,744.4,4.761904762,37.22,5.1
610-46-4100,A,YANGON,NORMAL,Male,Health and beauty,28.95,7.0,10.1325,212.7825,03/03/19,20:31,credit card,202.65,4.761904762,10.1325,6.0
175-54-2529,A,Yangon,Member,male,Food and beverages,22.17,8.0,8.868,186.228,03/03/19,17:01,credit card,177.36,4.761904762,8.868,9.6
800-09-8606,A,YANGON,MEMBER,Female,home and lifestyle,87.37,5.0,21.8425,458.6925,1/29/2019,19:45,Cash,436.85,4.761904762,21.8425,6.6
169-52-4504,A,Yangon,normal,Female,,15.69,3.0,2.3535,49.4235,3/14/2019,14:13,CREDIT CARD,47.07,4.761904762,2.3535,5.8
284-54-4231,c,Naypyitaw,Member,male,sports and travel,80.93,1.0,4.0465,84.9765,1/19/2019,16:08,Credit card,80.93,4.761904762,4.0465,9.0
710-46-4433,b,   mandalay ,Member,Female,Food And Beverages,77.4,9.0,34.83,731.43,2/15/2019,14:15,  CREDIT CARD,696.6,4.761904762,34.83,4.5
841-18-8232,B,mandalay, normal ,Female,Food and beverages,71.2,1.0,3.56,74.76,01/05/19,20:40, Credit card ,71.2,4.761904762,3.56,9.2
308-47-4913,a,Yangon,member,FEMALE,Sports and travel,52.26,10.0,26.13,548.73,03/09/19,12:45,CREDIT CARD,522.6,4.761904762,26.13,6.2
423-80-0988,C,Naypyitaw,   Normal,Male,SPORTS AND TRAVEL,76.4,2.0,7.64,160.44,1/30/2019,19:42,Ewallet,152.8,4.761904762,7.64,6.5
799-71-1548,A,YANGON,   Member,MALE,Electronic Accessories,77.72,4.0,15.544,326.424,01/07/19,16:11,credit card,310.88,4.761904762,15.544,8.8
725-67-2480,B,Mandalay,Member,Female,fashion accessories,58.75,6.0,17.625,370.125,3/24/2019,18:14,Credit card,352.5,4.761904762,17.625,5.9
246-55-6923,C,Naypyitaw,Member,Female,HOME AND LIFESTYLE,35.79,9.0,16.1055,338.2155,03/10/19,15:06,CREDIT CARD,322.11,4.761904762,16.1055,5.1
727-02-1313,a,Yangon,Member,MALE,food and beverages,31.84,1.0,1.592,33.432,02/09/19,13:22,cash,31.84,4.761904762,1.592,7.7
667-23-5919,A,yangon,Member,Female,Fashion accessories,96.7,5.0,24.175,507.675,1/14/2019,12:52,Ewallet,483.5,4.761904762,24.175,7.0
132-23-6451,a,yangon,MEMBER,Male,Health and beauty,20.97,5.0,5.2425,110.0925,01/04/19,13:21,CASH,104.85,4.761904762,5.2425,7.8
287-21-9091,A,Yangon,NORMAL,MALE,HOME AND LIFESTYLE,74.67,9.0,33.6015,705.6315,1/22/2019,10:55,ewallet,672.03,4.761904762,33.6015,9.4
