INVOICE_ID,BRANCH,CITY,CUSTOMER_TYPE,GENDER_CUSTOMER,PRODUCT_LINE,UNIT_COST,QUANTITY,5PCT_MARKUP,REVENUE,DATE,TIME,PAYMENT_METHOD,COGS,GM_PCT,GROSS_INCOME,RATING
565-80-5980,C,Naypyitaw,Member,Female,Home And Lifestyle,47.38,4.0,9.476,198.996,2019-01-23,10:25,Cash,189.52,4.761904762,9.476,7.1
156-20-0370,B,Mandalay,Normal,Female,Electronic Accessories,25.45,1.0,1.2725,26.7225,,18:10,Credit Card,25.45,4.761904762,1.2725,5.1
434-83-9547,C,Naypyitaw,Member,Male,Food And Beverages,38.47,8.0,15.388,323.148,2019-01-23,11:51,Cash,307.76,4.761904762,15.388,7.7
477-24-6490,B,Mandalay,Normal,Female,Health And Beauty,99.71,6.0,29.913,628.173,2019-02-26,16:52,Ewallet,598.26,4.761904762,29.913,7.9
794-42-3736,B,Mandalay,Normal,Male,Food And Beverages,33.33,2.0,3.333,69.993,2019-01-26,14:41,Credit Card,66.66,4.761904762,3.333,6.4
382-03-4532,A,Yangon,Member,Female,Health And Beauty,18.33,1.0,0.9165,19.2465,,18:50,Cash,18.33,4.761904762,0.9165,4.3
558-80-4082,C,Naypyitaw,Normal,Male,Electronic Accessories,27.85,7.0,9.7475,204.6975,2019-03-14,17:20,Ewallet,194.95,4.761904762,9.7475,6.0
802-70-5316,A,Yangon,Member,Female,Sports And Travel,92.13,6.0,27.639,580.419,,20:34,Cash,552.78,4.761904762,27.639,8.3
830-58-2383,B,Mandalay,Normal,Male,Home And Lifestyle,31.75,4.0,6.35,133.35,,15:26,Cash,127.0,4.761904762,6.35,8.6
815-11-1168,A,Yangon,Member,Male,Food And Beverages,99.78,5.0,24.945,523.845,,19:09,Cash,498.9,4.761904762,24.945,5.4
239-10-7476,A,Yangon,Normal,Female,Home And Lifestyle,77.95,6.0,23.385,491.085,2019-01-21,16:37,Ewallet,467.7,4.761904762,23.385,8.0
725-54-0677,C,Naypyitaw,Member,Male,Health And Beauty,85.6,7.0,29.96,629.16,,13:50,Cash,599.2,4.761904762,29.96,5.3
687-15-1097,C,Naypyitaw,Member,Female,Health And Beauty,21.12,2.0,2.112,44.352,,19:17,Cash,42.24,4.761904762,2.112,9.7
408-66-6712,C,Naypyitaw,Member,Female,Health And Beauty,47.71,6.0,14.313,unknown,2019-02-16,14:19,Ewallet,286.26,4.761904762,14.313,4.4
597-78-7908,C,Naypyitaw,Normal,Male,Fashion Accessories,90.22,3.0,13.533,284.193,2019-02-18,19:39,Cash,270.66,4.761904762,13.533,6.2
744-09-5786,B,Mandalay,Normal,Male,Electronic Accessories,22.01,6.0,6.603,138.663,,18:50,Cash,132.06,4.761904762,6.603,7.6
548-46-9322,B,Mandalay,Normal,Male,Food And Beverages,39.9,10.0,19.95,418.95,2019-02-20,15:24,Credit Card,399.0,4.761904762,19.95,5.9
145-94-9061,B,Mandalay,Normal,Female,Food And Beverages,88.36,5.0,22.09,463.89,2019-01-25,19:48,Cash,441.8,4.761904762,22.09,9.6
695-28-6250,A,Yangon,Normal,Female,Sports And Travel,43.06,5.0,10.765,226.065,,16:38,Ewallet,215.3,4.761904762,10.765,7.7
641-43-2399,B,Mandalay,Normal,Male,Home And Lifestyle,25.55,4.0,5.11,107.31,2019-01-26,20:23,Ewallet,102.2,4.761904762,5.11,5.7
105-31-1824,A,Yangon,Member,Male,Sports And Travel,69.52,7.0,24.332,510.972,,15:10,Credit Card,486.64,4.761904762,24.332,8.5
719-89-8991,A,Yangon,Member,Female,Sports And Travel,91.41,5.0,22.8525,479.9025,2019-02-25,16:03,Ewallet,457.05,4.761904762,22.8525,7.1
731-81-9469,C,Naypyitaw,Member,Female,Sports And Travel,89.8,10.0,44.9,942.9,2019-01-23,13:00,Credit Card,898.0,4.761904762,44.9,5.4
608-27-6295,B,Mandalay,Member,Male,Electronic Accessories,52.89,6.0,15.867,333.207,2019-01-19,17:34,Credit Card,317.34,4.761904762,15.867,9.8
787-87-2010,A,Yangon,Member,Male,Health And Beauty,55.5,4.0,11.1,233.1,2019-01-20,15:48,Credit Card,222.0,4.761904762,11.1,6.6
600-38-9738,C,Naypyitaw,Member,Male,Sports And Travel,71.92,5.0,17.98,377.58,2019-01-17,15:05,Credit Card,359.6,4.761904762,17.98,4.3
648-94-3045,C,Naypyitaw,Normal,Male,Health And Beauty,58.95,10.0,29.475,618.975,,14:27,Ewallet,589.5,4.761904762,29.475,8.1
268-20-3585,C,Naypyitaw,Normal,Female,Health And Beauty,13.85,9.0,6.2325,130.8825,,12:50,Ewallet,124.65,4.761904762,6.2325,6.0
242-11-3142,B,Mandalay,Member,Male,Fashion Accessories,83.77,2.0,8.377,175.917,2019-02-24,19:57,Cash,167.54,4.761904762,8.377,4.6
458-41-1477,C,Naypyitaw,Normal,Female,Health And Beauty,46.26,6.0,13.878,291.438,,17:11,Credit Card,277.56,4.761904762,13.878,9.5
276-75-6884,A,Yangon,Normal,Female,Health And Beauty,68.71,3.0,10.3065,216.4365,,10:05,Cash,206.13,4.761904762,10.3065,8.7
173-57-2300,C,Naypyitaw,Member,Male,Sports And Travel,72.88,2.0,7.288,153.048,2019-03-13,12:51,Cash,145.76,4.761904762,7.288,6.1
695-51-0018,B,Mandalay,Normal,Female,Sports And Travel,34.84,4.0,6.968,146.328,,18:36,Cash,139.36,4.761904762,6.968,7.4
787-87-2010,A,Yangon,Member,Male,Health And Beauty,55.5,4.0,11.1,233.1,2019-01-20,15:48,Credit Card,222.0,4.761904762,11.1,6.6
533-33-5337,B,Mandalay,Normal,Male,Electronic Accessories,79.39,10.0,39.695,833.595,,20:24,Cash,793.9,4.761904762,39.695,6.2
510-79-0415,B,Mandalay,Member,Female,Sports And Travel,23.08,6.0,6.924,145.404,2019-01-24,19:20,Ewallet,138.48,4.761904762,6.924,4.9
271-88-8734,C,Naypyitaw,Member,Female,Fashion Accessories,97.21,10.0,48.605,1020.705,,13:00,Credit Card,972.1,4.761904762,48.605,8.7
895-66-0685,B,Mandalay,Member,Male,Food And Beverages,18.08,3.0,2.712,56.952,,19:46,Ewallet,54.24,4.761904762,2.712,8.0
554-53-8700,C,Naypyitaw,Member,Male,Home And Lifestyle,56.11,2.0,5.611,117.831,,10:11,Cash,112.22,4.761904762,5.611,6.3
364-33-8584,B,Mandalay,Member,Female,Food And Beverages,17.63,5.0,4.4075,92.5575,,15:27,Cash,88.15,4.761904762,4.4075,8.5
588-01-7461,C,Naypyitaw,Normal,Female,Food And Beverages,33.98,9.0,15.291,321.111,2019-03-24,10:43,Cash,305.82,4.761904762,15.291,4.2
106-35-6779,A,Yangon,Member,Male,Home And Lifestyle,44.34,2.0,4.434,93.114,2019-03-27,11:26,Cash,88.68,4.761904762,4.434,5.8
449-27-2918,B,Mandalay,Member,Female,Sports And Travel,39.12,1.0,1.956,41.076,2019-03-26,11:02,Credit Card,39.12,4.761904762,1.956,9.6
471-06-8611,C,Naypyitaw,Normal,Female,Food And Beverages,52.42,1.0,2.621,55.041,,10:22,Credit Card,52.42,4.761904762,2.621,6.3
227-50-3718,A,Yangon,Normal,Male,Health And Beauty,14.62,5.0,3.655,76.755,,12:23,Cash,73.1,4.761904762,3.655,4.4
699-88-1972,B,Mandalay,Normal,Male,Health And Beauty,99.16,8.0,39.664,832.944,2019-01-28,17:47,Credit Card,793.28,4.761904762,39.664,4.2
751-69-0068,C,Naypyitaw,Normal,Male,Sports And Travel,99.24,9.0,44.658,937.818,2019-03-19,19:09,Ewallet,893.16,4.761904762,44.658,9.0
549-59-1358,A,Yangon,Member,Male,Sports And Travel,88.63,3.0,13.2945,279.1845,,17:36,Ewallet,265.89,4.761904762,13.2945,6.0
565-91-4567,B,Mandalay,Normal,Male,Health And Beauty,10.75,8.0,4.3,90.3,2019-03-15,14:38,Ewallet,86.0,4.761904762,4.3,6.2
437-53-3084,B,Mandalay,Normal,Male,Fashion Accessories,99.89,2.0,9.989,209.769,2019-02-26,11:48,Ewallet,199.78,4.761904762,9.989,7.1
809-46-1866,A,Yangon,Normal,Male,Health And Beauty,58.15,4.0,11.63,244.23,2019-01-23,17:44,Cash,232.6,4.761904762,11.63,8.4
431-66-2305,B,Mandalay,Normal,Female,Electronic Accessories,88.25,9.0,39.7125,833.9625,2019-02-15,20:51,Credit Card,794.25,4.761904762,39.7125,7.6
172-42-8274,B,Mandalay,Normal,Female,Electronic Accessories,38.27,2.0,3.827,80.367,,18:18,Credit Card,76.54,4.761904762,3.827,5.8
633-09-3463,C,Naypyitaw,Normal,Female,Electronic Accessories,47.65,3.0,7.1475,150.0975,2019-03-28,12:58,Credit Card,142.95,4.761904762,7.1475,9.5
162-48-8011,A,Yangon,Member,Female,Food And Beverages,44.59,5.0,11.1475,234.0975,,15:10,Cash,222.95,4.761904762,11.1475,8.5
153-58-4872,C,Naypyitaw,Member,Female,Food And Beverages,74.89,4.0,14.978,314.538,,15:32,Ewallet,299.56,4.761904762,14.978,4.2
358-88-9262,C,Naypyitaw,Member,Female,Food And Beverages,87.48,6.0,26.244,551.124,,18:43,Ewallet,524.88,4.761904762,26.244,5.1
602-16-6955,B,Mandalay,Normal,Female,Sports And Travel,76.6,10.0,38.3,804.3,2019-01-24,18:10,Ewallet,766.0,4.761904762,38.3,6.0
322-02-2271,B,Mandalay,Normal,Female,Sports And Travel,42.97,3.0,6.4455,135.3555,,11:46,Cash,128.91,4.761904762,6.4455,9.3
364-34-2972,C,Naypyitaw,Member,Male,Electronic Accessories,96.82,3.0,14.523,304.983,2019-03-30,20:37,Cash,290.46,4.761904762,14.523,6.7
154-74-7179,B,Mandalay,Normal,Male,Sports And Travel,54.45,1.0,2.7225,57.1725,2019-02-26,19:24,Ewallet,54.45,4.761904762,2.7225,7.9
200-40-6154,B,Mandalay,Member,Male,Home And Lifestyle,65.91,6.0,19.773,415.233,,11:45,Cash,395.46,4.761904762,19.773,5.7
451-73-2711,C,Naypyitaw,Normal,Male,Food And Beverages,84.83,1.0,4.2415,89.0715,2019-01-14,15:20,Ewallet,84.83,4.761904762,4.2415,8.8
183-21-3799,C,Naypyitaw,Normal,Female,Electronic Accessories,77.63,9.0,34.9335,733.6035,2019-02-19,15:14,Ewallet,698.67,4.761904762,34.9335,7.2
301-11-9629,A,Yangon,Normal,Female,Sports And Travel,19.1,7.0,6.685,140.385,2019-01-15,10:43,Cash,133.7,4.761904762,6.685,9.7
726-27-2396,A,Yangon,Normal,Female,Health And Beauty,77.5,5.0,19.375,406.875,2019-01-24,20:36,Ewallet,387.5,4.761904762,19.375,4.3
343-87-0864,C,Naypyitaw,Member,Male,Health And Beauty,75.88,1.0,3.794,79.674,,10:30,Credit Card,75.88,4.761904762,3.794,7.1
632-32-4574,B,Mandalay,Normal,Male,Sports And Travel,75.92,8.0,30.368,637.728,2019-03-20,14:14,Cash,607.36,4.761904762,30.368,5.5
329-62-1586,A,Yangon,Normal,Male,Food And Beverages,54.67,3.0,8.2005,172.2105,2019-01-21,18:00,Credit Card,164.01,4.761904762,8.2005,8.6
609-81-8548,A,Yangon,Member,Female,Home And Lifestyle,37.44,6.0,11.232,235.872,,13:55,Credit Card,224.64,4.761904762,11.232,5.9
585-11-6748,B,Mandalay,Member,Male,Sports And Travel,96.8,3.0,14.52,304.92,2019-03-15,13:05,Cash,290.4,4.761904762,14.52,5.3
575-67-1508,A,Yangon,Normal,Male,Electronic Accessories,38.6,1.0,1.93,40.53,2019-01-29,11:26,Ewallet,38.6,4.761904762,1.93,6.7
787-56-0757,C,Naypyitaw,Member,Female,Food And Beverages,80.36,4.0,16.072,337.512,2019-02-23,18:45,Credit Card,321.44,4.761904762,16.072,8.3
803-83-5989,C,Naypyitaw,Normal,Male,Home And Lifestyle,55.73,6.0,16.719,351.099,2019-02-24,10:55,Ewallet,334.38,4.761904762,16.719,7.0
305-18-3552,B,Mandalay,Member,Male,Home And Lifestyle,60.38,10.0,30.19,633.99,,16:19,Cash,603.8,4.761904762,30.19,-1.0
126-54-1082,A,Yangon,Member,Female,Home And Lifestyle,21.54,9.0,9.693,203.553,,11:44,Credit Card,193.86,4.761904762,9.693,8.8
498-41-1961,B,Mandalay,Normal,Male,Health And Beauty,66.68,5.0,16.67,350.07,2019-02-20,18:01,Cash,333.4,4.761904762,16.67,7.6
612-36-5536,A,Yangon,Member,Male,Food And Beverages,80.96,8.0,32.384,680.064,2019-02-17,11:12,Credit Card,647.68,4.761904762,32.384,7.4
320-49-6392,C,Naypyitaw,Normal,Female,Electronic Accessories,30.24,1.0,1.512,31.752,,15:44,Cash,30.24,4.761904762,1.512,8.4
277-35-5865,C,Naypyitaw,Member,Female,Food And Beverages,98.97,9.0,44.5365,935.2665,,11:23,Cash,890.73,4.761904762,44.5365,6.7
537-72-0426,C,Naypyitaw,Member,Male,Fashion Accessories,70.99,10.0,35.495,745.395,2019-03-20,16:28,Cash,709.9,4.761904762,35.495,5.7
365-64-0515,A,Yangon,Normal,Female,Electronic Accessories,46.95,5.0,11.7375,246.4875,,10:25,Ewallet,234.75,4.761904762,11.7375,7.1
851-28-6367,A,Yangon,Member,Male,Sports And Travel,15.5,10.0,7.75,162.75,2019-03-23,10:55,Ewallet,155.0,4.761904762,7.75,8.0
613-59-9758,C,Naypyitaw,Normal,Female,Sports And Travel,14.36,10.0,7.18,150.78,2019-01-27,14:28,Cash,143.6,4.761904762,7.18,5.4
339-38-9982,B,Mandalay,Member,Male,Fashion Accessories,59.86,2.0,5.986,125.706,2019-01-13,14:55,Ewallet,119.72,4.761904762,5.986,11.0
334-64-2006,A,Yangon,Member,Female,Home And Lifestyle,70.32,2.0,7.032,147.672,2019-03-24,14:22,Ewallet,140.64,4.761904762,7.032,9.6
593-14-4239,B,Mandalay,Normal,Female,Home And Lifestyle,95.46,8.0,38.184,801.864,,19:40,Ewallet,763.68,4.761904762,38.184,4.7
834-45-5519,B,Mandalay,Normal,Female,Electronic Accessories,43.0,4.0,8.6,180.6,2019-01-31,20:48,Ewallet,172.0,4.761904762,8.6,7.6
709-58-4068,B,Mandalay,Normal,Female,Fashion Accessories,41.09,10.0,20.545,431.445,2019-02-28,14:42,Cash,410.9,4.761904762,20.545,7.3
878-30-2331,C,Naypyitaw,Member,Female,Sports And Travel,54.55,10.0,27.275,572.775,,11:22,Credit Card,545.5,4.761904762,27.275,7.1
243-55-8457,A,Yangon,Normal,Female,Food And Beverages,74.44,10.0,37.22,781.62,2019-02-27,11:40,Ewallet,744.4,4.761904762,37.22,5.1
610-46-4100,A,Yangon,Normal,Male,Health And Beauty,28.95,7.0,10.1325,212.7825,,20:31,Credit Card,202.65,4.761904762,10.1325,6.0
175-54-2529,A,Yangon,Member,Male,Food And Beverages,22.17,8.0,8.868,186.228,,17:01,Credit Card,177.36,4.761904762,8.868,9.6
800-09-8606,A,Yangon,Member,Female,Home And Lifestyle,87.37,5.0,21.8425,458.6925,2019-01-29,19:45,Cash,436.85,4.761904762,21.8425,6.6
284-54-4231,C,Naypyitaw,Member,Male,Sports And Travel,80.93,1.0,4.0465,84.9765,2019-01-19,16:08,Credit Card,80.93,4.761904762,4.0465,9.0
710-46-4433,B,Mandalay,Member,Female,Food And Beverages,77.4,9.0,34.83,731.43,2019-02-15,14:15,Credit Card,696.6,4.761904762,34.83,4.5
841-18-8232,B,Mandalay,Normal,Female,Food And Beverages,71.2,1.0,3.56,74.76,,20:40,Credit Card,71.2,4.761904762,3.56,9.2
308-47-4913,A,Yangon,Member,Female,Sports And Travel,52.26,10.0,26.13,548.73,,12:45,Credit Card,522.6,4.761904762,26.13,6.2
423-80-0988,C,Naypyitaw,Normal,Male,Sports And Travel,76.4,2.0,7.64,160.44,2019-01-30,19:42,Ewallet,152.8,4.761904762,7.64,6.5
799-71-1548,A,Yangon,Member,Male,Electronic Accessories,77.72,4.0,15.544,326.424,,16:11,Credit Card,310.88,4.761904762,15.544,8.8
725-67-2480,B,Mandalay,Member,Female,Fashion Accessories,58.75,6.0,17.625,370.125,2019-03-24,18:14,Credit Card,352.5,4.761904762,17.625,5.9
246-55-6923,C,Naypyitaw,Member,Female,Home And Lifestyle,35.79,9.0,16.1055,338.2155,,15:06,Credit Card,322.11,4.761904762,16.1055,5.1
727-02-1313,A,Yangon,Member,Male,Food And Beverages,31.84,1.0,1.592,33.432,,13:22,Cash,31.84,4.761904762,1.592,7.7
667-23-5919,A,Yangon,Member,Female,Fashion Accessories,96.7,5.0,24.175,507.675,2019-01-14,12:52,Ewallet,483.5,4.761904762,24.175,7.0
132-23-6451,A,Yangon,Member,Male,Health And Beauty,20.97,5.0,5.2425,110.0925,,13:21,Cash,104.85,4.761904762,5.2425,7.8
287-21-9091,A,Yangon,Normal,Male,Home And Lifestyle,74.67,9.0,33.6015,705.6315,2019-01-22,10:55,Ewallet,672.03,4.761904762,33.6015,9.4
722-13-2115,C,Naypyitaw,Member,Male,Sports And Travel,42.85,1.0,2.1425,44.9925,2019-03-14,15:36,Credit Card,42.85,4.761904762,2.1425,9.3
645-44-1170,A,Yangon,Member,Male,Home And Lifestyle,58.07,9.0,26.1315,548.7615,2019-01-19,20:07,Ewallet,522.63,4.761904762,26.1315,4.3
277-63-2961,B,Mandalay,Member,Male,Sports And Travel,73.97,500.0,3.6985,77.6685,,15:53,Credit Card,73.97,4.761904762,3.6985,5.4
127-47-6963,A,Yangon,Normal,Male,Health And Beauty,51.71,4.0,10.342,217.182,,13:53,Credit Card,206.84,4.761904762,10.342,9.8
237-01-6122,C,Naypyitaw,Member,Female,Home And Lifestyle,80.79,9.0,36.3555,763.4655,,20:31,Credit Card,727.11,4.761904762,36.3555,9.5
186-09-3669,C,Naypyitaw,Member,Female,Health And Beauty,81.51,1.0,4.0755,85.5855,2019-01-22,10:57,Ewallet,81.51,4.761904762,4.0755,9.2
509-10-0516,B,Mandalay,Normal,Male,Home And Lifestyle,45.97,4.0,9.194,193.074,,12:02,Ewallet,183.88,4.761904762,9.194,5.1
529-56-3974,B,Mandalay,Member,Male,Electronic Accessories,25.51,4.0,5.102,107.142,,17:03,Cash,102.04,4.761904762,5.102,6.8
316-01-3952,A,Yangon,Normal,Female,Food And Beverages,54.27,5.0,13.5675,284.9175,2019-03-13,14:16,Ewallet,271.35,4.761904762,13.5675,4.6
283-26-5248,C,Naypyitaw,Member,Female,Food And Beverages,98.52,10.0,49.26,1034.46,2019-01-30,20:23,Ewallet,985.2,4.761904762,49.26,4.5
354-25-5821,B,Mandalay,Member,Female,Sports And Travel,69.12,6.0,20.736,435.456,,13:03,Cash,414.72,4.761904762,20.736,5.6
750-57-9686,C,Naypyitaw,Normal,Female,Home And Lifestyle,45.38,4.0,9.076,190.596,,13:48,Credit Card,181.52,4.761904762,9.076,8.7
790-38-4466,C,Naypyitaw,Normal,Female,Health And Beauty,10.99,5.0,2.7475,57.6975,2019-01-23,10:18,Credit Card,54.95,4.761904762,2.7475,9.3
269-10-8440,A,Yangon,Member,Male,Health And Beauty,53.17,7.0,18.6095,390.7995,2019-01-21,18:01,Cash,372.19,4.761904762,18.6095,8.9
749-81-8133,A,Yangon,Normal,Female,Fashion Accessories,94.67,4.0,18.934,397.614,,12:04,Cash,378.68,4.761904762,18.934,6.8
244-08-0162,B,Mandalay,Normal,Female,Health And Beauty,34.21,10.0,17.105,359.205,,13:00,Cash,342.1,4.761904762,17.105,5.1
635-28-5728,A,Yangon,Normal,Male,Health And Beauty,56.0,3.0,8.4,176.4,2019-02-28,19:33,Ewallet,168.0,4.761904762,8.4,4.8
729-09-9681,A,Yangon,Member,Male,Home And Lifestyle,25.91,6.0,7.773,163.233,,10:16,Ewallet,155.46,4.761904762,7.773,8.7
527-09-6272,A,Yangon,Member,Female,Electronic Accessories,28.45,5.0,7.1125,149.3625,2019-03-21,10:17,Credit Card,142.25,4.761904762,7.1125,9.1
299-46-1805,B,Mandalay,Member,Female,Sports And Travel,93.72,6.0,28.116,590.436,2019-01-15,16:19,Cash,562.32,4.761904762,28.116,4.5
562-12-5430,A,Yangon,Member,Female,Fashion Accessories,88.15,3.0,13.2225,277.6725,2019-01-18,10:11,Ewallet,264.45,4.761904762,13.2225,7.9
746-54-5508,A,Yangon,Normal,Male,Home And Lifestyle,21.52,6.0,6.456,135.576,2019-01-17,12:48,Credit Card,129.12,4.761904762,6.456,9.4
497-37-6538,A,Yangon,Normal,Male,Sports And Travel,58.91,7.0,20.6185,432.9885,2019-01-17,15:15,Ewallet,412.37,4.761904762,20.6185,9.7
389-25-3394,C,Naypyitaw,Normal,Male,Electronic Accessories,11.81,5.0,2.9525,62.0025,2019-02-17,18:06,Cash,59.05,4.761904762,2.9525,9.4
342-65-4817,C,Naypyitaw,Member,Male,Health And Beauty,86.8,3.0,13.02,273.42,2019-01-28,16:47,Ewallet,260.4,4.761904762,13.02,9.9
451-28-5717,C,Naypyitaw,Member,Female,Home And Lifestyle,83.17,6.0,24.951,523.971,2019-03-20,11:23,Cash,499.02,4.761904762,24.951,7.3
273-16-6619,B,Mandalay,Normal,Male,Home And Lifestyle,33.2,2.0,3.32,69.72,2019-03-15,12:20,Credit Card,66.4,4.761904762,3.32,4.4
632-90-0281,C,Naypyitaw,Normal,Female,Fashion Accessories,37.55,10.0,18.775,394.275,,20:01,Credit Card,375.5,4.761904762,18.775,9.3
182-52-7000,A,Yangon,Member,Female,Sports And Travel,27.04,4.0,5.408,113.568,,20:26,Ewallet,108.16,4.761904762,5.408,6.9
781-84-8059,C,Naypyitaw,Normal,Male,Fashion Accessories,60.74,7.0,21.259,446.439,2019-01-18,16:23,Ewallet,425.18,4.761904762,21.259,5.0
378-07-7001,B,Mandalay,Member,Male,Electronic Accessories,48.09,3.0,7.2135,151.4835,,18:23,Credit Card,144.27,4.761904762,7.2135,7.8
574-57-9721,C,Naypyitaw,Normal,Male,Food And Beverages,43.27,2.0,4.327,90.867,,16:53,Ewallet,86.54,4.761904762,4.327,5.7
458-61-0011,B,Mandalay,Normal,Male,Food And Beverages,60.3,4.0,12.06,253.26,2019-02-20,18:43,Cash,241.2,4.761904762,12.06,5.8
386-27-7606,C,Naypyitaw,Member,Female,Home And Lifestyle,81.2,7.0,28.42,596.82,2019-03-23,15:59,Credit Card,568.4,4.761904762,28.42,8.1
152-08-9985,B,Mandalay,Member,Male,Health And Beauty,64.36,9.0,28.962,608.202,,12:09,Credit Card,579.24,4.761904762,28.962,8.6
359-90-3665,B,Mandalay,Member,Female,Fashion Accessories,18.08,4.0,3.616,75.936,2019-01-14,18:03,Credit Card,72.32,4.761904762,3.616,9.5
232-11-3025,A,Yangon,Normal,Male,Sports And Travel,78.77,10.0,39.385,827.085,2019-01-24,10:04,Cash,787.7,4.761904762,39.385,6.4
288-62-1085,A,Yangon,Member,Male,Fashion Accessories,38.54,5.0,9.635,202.335,,13:34,Ewallet,192.7,4.761904762,9.635,5.6
837-55-7229,B,Mandalay,Normal,Female,Fashion Accessories,47.44,1.0,2.372,49.812,2019-02-22,18:19,Credit Card,47.44,4.761904762,2.372,6.8
214-17-6927,C,Naypyitaw,Normal,Female,Food And Beverages,16.48,6.0,4.944,103.824,,18:23,Ewallet,98.88,4.761904762,4.944,9.9
732-94-0499,C,Naypyitaw,Normal,Female,Electronic Accessories,41.65,10.0,20.825,437.325,2019-01-13,17:04,Credit Card,416.5,4.761904762,20.825,5.4
525-09-8450,B,Mandalay,Normal,Male,Electronic Accessories,72.13,10.0,36.065,757.365,2019-01-31,15:12,Credit Card,721.3,4.761904762,36.065,4.2
235-46-8343,C,Naypyitaw,Member,Male,Food And Beverages,27.66,10.0,13.83,290.43,2019-02-14,11:26,Credit Card,276.6,4.761904762,13.83,8.9
400-60-7251,A,Yangon,Normal,Male,Home And Lifestyle,74.07,1.0,3.7035,77.7735,,12:50,Ewallet,74.07,4.761904762,3.7035,9.9
687-15-1097,C,Naypyitaw,Member,Female,Health And Beauty,21.12,2.0,2.112,44.352,,19:17,Cash,42.24,4.761904762,2.112,9.7
211-30-9270,C,Naypyitaw,Normal,Male,Health And Beauty,17.41,5.0,4.3525,91.4025,2019-01-28,15:16,Credit Card,87.05,4.761904762,4.3525,4.9
795-49-7276,A,Yangon,Normal,Male,Fashion Accessories,37.15,4.0,7.43,156.03,2019-03-23,18:59,Ewallet,148.6,4.761904762,7.43,8.3
218-59-9410,A,Yangon,Member,Female,Home And Lifestyle,72.42,3.0,10.863,228.123,2019-03-29,16:54,Ewallet,217.26,4.761904762,10.863,8.2
659-65-8956,B,Mandalay,Member,Male,Fashion Accessories,51.36,1.0,2.568,53.928,2019-01-16,15:26,Ewallet,51.36,4.761904762,2.568,5.2
409-33-9708,A,Yangon,Normal,Female,Fashion Accessories,98.48,2.0,9.848,206.808,2019-02-19,10:12,Ewallet,196.96,4.761904762,9.848,9.2
595-27-4851,A,Yangon,Normal,Female,Fashion Accessories,54.28,7.0,18.998,398.958,2019-01-27,18:05,Ewallet,379.96,4.761904762,18.998,9.3
797-88-0493,A,Yangon,Normal,Female,Health And Beauty,64.27,4.0,12.854,269.934,2019-03-26,13:54,Cash,257.08,4.761904762,12.854,7.7
760-53-9233,A,Yangon,Member,Male,Fashion Accessories,41.28,3.0,6.192,130.032,2019-03-26,18:37,Credit Card,123.84,4.761904762,6.192,8.5
870-54-3162,A,Yangon,Normal,Female,Sports And Travel,32.25,5.0,8.0625,169.3125,2019-01-27,13:26,Cash,161.25,4.761904762,8.0625,9.0
291-32-1427,B,Mandalay,Member,Male,Fashion Accessories,21.94,5.0,5.485,115.185,,12:29,Ewallet,109.7,4.761904762,5.485,5.3
592-46-1692,C,Naypyitaw,Member,Female,Food And Beverages,36.77,7.0,12.8695,270.2595,,20:10,Cash,257.39,4.761904762,12.8695,7.4
373-88-1424,C,Naypyitaw,Member,Male,Home And Lifestyle,35.81,5.0,8.9525,188.0025,,18:44,Ewallet,179.05,4.761904762,8.9525,7.9
254-31-0042,A,Yangon,Member,Male,Electronic Accessories,21.5,9.0,9.675,203.175,,12:46,Credit Card,193.5,4.761904762,9.675,7.8
144-51-6085,A,Yangon,Member,Male,Home And Lifestyle,70.74,4.0,14.148,297.108,,16:05,Credit Card,282.96,4.761904762,14.148,4.4
400-45-1220,B,Mandalay,Normal,Female,Health And Beauty,13.5,10.0,6.75,141.75,2019-02-27,11:06,Credit Card,135.0,4.761904762,6.75,4.8
556-86-3144,C,Naypyitaw,Member,Female,Fashion Accessories,74.29,1.0,3.7145,78.0045,2019-01-13,19:30,Cash,74.29,4.761904762,3.7145,5.0
551-21-3069,C,Naypyitaw,Normal,Female,Electronic Accessories,23.07,9.0,10.3815,218.0115,,11:27,Cash,207.63,4.761904762,10.3815,4.9
631-34-1880,C,Naypyitaw,Member,Male,Food And Beverages,24.31,3.0,3.6465,76.5765,,19:09,Credit Card,72.93,4.761904762,3.6465,4.3
388-76-2555,B,Mandalay,Normal,Male,Sports And Travel,13.69,6.0,4.107,86.247,2019-02-13,13:59,Cash,82.14,4.761904762,4.107,6.3
447-15-7839,A,Yangon,Member,Female,Sports And Travel,22.24,10.0,11.12,233.52,,11:00,Cash,222.4,4.761904762,11.12,4.2
192-98-7397,C,Naypyitaw,Normal,Male,Fashion Accessories,12.78,1.0,0.639,13.419,,14:11,Ewallet,12.78,4.761904762,0.639,9.5
186-79-9562,B,Mandalay,Normal,Male,Health And Beauty,71.77,7.0,25.1195,527.5095,2019-03-29,14:06,Cash,502.39,4.761904762,25.1195,8.9
396-90-2219,B,Mandalay,Normal,Female,Electronic Accessories,14.96,8.0,5.984,125.664,2019-02-23,12:29,Cash,119.68,4.761904762,5.984,8.6
433-75-6987,B,Mandalay,Member,Female,Health And Beauty,55.97,7.0,19.5895,411.3795,,19:06,Ewallet,391.79,4.761904762,19.5895,8.9
